Date,Close,High,Low,Open,Volume
2000-02-25,28.41774178,28.56863244,24.89695961,24.89695961,103186600
2000-02-28,27.61300087,30.78170589,27.46211015,28.66923588,122316600
2000-02-29,29.87635803,29.95180338,28.61893556,29.52427974,55586400
2000-03-01,28.76982689,29.97695249,28.46804549,29.67517109,44934400
2000-03-02,27.56270409,29.59972875,27.31121956,29.5745803,52311000
2000-03-03,30.17814445,30.22844136,28.23542641,28.61894032,47974400
2000-03-06,30.4799366,30.95775739,29.12191962,30.10270966,45520600
2000-03-07,30.15299225,32.19001675,29.92665619,30.83200041,53982200
2000-03-08,33.4474411,33.62348026,30.17814235,31.13378352,62781200
2000-03-09,33.79951477,34.20188995,32.24031096,33.92525701,56476400
2000-03-10,32.8438797,33.82466937,32.29061373,33.79952092,44699800
2000-03-13,31.68706512,33.64864535,30.90117561,31.58647127,65803200
2000-03-14,30.98288918,33.69892167,30.78170158,32.9444682,72364000
2000-03-15,31.63676071,34.20190347,30.98290079,33.79952814,144810400
2000-03-16,32.96962357,33.22110811,30.85715341,32.46665448,95532400
2000-03-17,32.11456299,32.99475853,31.98882077,32.89416475,66055200
2000-03-20,31.43556213,32.44150012,31.20922609,32.39120322,47183600
2000-03-21,32.46665573,32.5421011,30.58052159,31.33497524,52621400
2000-03-22,33.82466507,33.95040732,31.73734373,32.59239103,53197600
2000-03-23,34.9563446,35.40901669,33.2211016,33.44743764,50803800
2000-03-24,35.00664139,36.08802471,34.78030534,34.93119604,52821600
2000-03-27,35.58506775,35.93714616,34.98150476,35.83655233,32597200
2000-03-28,34.83058929,36.21375349,34.40306582,35.25811277,36039200
2000-03-29,33.19593811,34.65454751,33.01989904,34.62939907,51966200
2000-03-30,31.56130981,34.00070986,31.38527064,31.58645827,70986000
2000-03-31,31.41041183,32.81872494,30.58051304,32.26545907,79842000
2000-04-03,30.93259048,32.44149734,30.17813706,31.63674702,71598000
2000-04-04,30.55537605,31.43557207,26.18583154,31.43557207,123633800
2000-04-05,31.4858532,32.59238478,29.19105758,29.47397759,73736800
2000-04-06,33.07021713,33.57318621,32.24031815,32.44150578,62408200
2000-04-07,35.05694199,35.10723889,33.39714416,33.67377713,46764600
2000-04-10,33.19594574,35.25811813,33.09535196,35.20782124,56241200
2000-04-11,31.13378716,32.84388209,30.90745106,32.26546763,70983800
2000-04-12,29.42368317,32.19001235,29.34823783,31.3601136,67133000
2000-04-13,28.94586182,31.18407355,28.87041648,30.1278388,63206800
2000-04-14,25.14845085,28.6818082,24.24310662,28.13482939,109951400
2000-04-17,30.10269547,30.12784392,24.21167089,24.34370026,115304800
2000-04-18,31.76249504,31.81279195,29.67517351,30.40447863,78738800
2000-04-19,30.0021019,32.01397797,29.87635964,31.63675121,46184200
2000-04-20,28.49319649,30.37933041,28.1159697,29.7003222,50397800
2000-04-24,29.14704895,29.24764273,26.95913415,27.11002482,59725600
2000-04-25,30.40447998,30.73140987,29.22250268,30.12784699,61764200
2000-04-26,29.04645538,31.30981554,28.59378335,30.6308075,47788800
2000-04-27,31.10863113,31.20922493,28.14111418,28.19141108,52101000
2000-04-28,32.16485596,32.1900044,31.43555117,31.58644182,41696600
2000-05-01,32.06427765,32.94447351,31.68705085,32.13972301,37093400
2000-05-02,31.30982018,31.98882832,31.13378103,31.76249227,35341000
2000-05-03,30.50505829,31.03317554,29.0213003,30.93258178,49603200
2000-05-04,29.87635422,30.95773741,29.37338529,30.3038778,39899800
2000-05-05,30.90745354,30.98289891,29.67517915,29.77577298,35289600
2000-05-08,29.09676552,30.58052452,28.99617169,30.30389149,36528400
2000-05-09,28.97101021,29.87635428,28.66922885,29.65001826,43535200
2000-05-10,27.21062469,29.42368844,27.16032779,28.54349263,71169800
2000-05-11,29.12190247,29.12190247,27.36151113,27.73873784,46590200
2000-05-12,29.85121346,30.75655776,29.39854131,29.49913512,39038200
2000-05-15,30.9828949,30.9828949,28.41775263,29.9518083,41971800
2000-05-16,31.86308098,32.08941699,31.00803382,31.23436983,38261400
2000-05-17,31.46071243,32.13972061,30.68111045,31.28467327,33993600
2000-05-18,29.3985424,31.68705169,29.14705787,31.51101252,46444600
2000-05-19,28.19141388,29.77576631,27.96507782,28.97101587,52228800
2000-05-22,27.28606987,28.26685948,25.2490453,28.19141412,91156000
2000-05-23,25.19875717,27.56271244,25.09816333,26.95914939,58574000
2000-05-24,25.85261154,25.95320536,23.38806297,24.85296046,85195200
2000-05-25,26.73279572,28.49318678,26.15438151,26.35556906,80958000
2000-05-26,26.95914078,27.96507887,26.17953876,26.88369542,28903800
2000-05-30,29.85121346,29.85121346,27.5878527,27.71359497,38933000
2000-05-31,28.92071915,30.7565561,28.87042224,29.47398508,50939800
2000-06-01,31.33496475,31.33496475,29.57457347,29.7506126,53401000
2000-06-02,32.26545715,32.79357453,31.58644909,32.39119939,57964800
2000-06-05,32.56724548,32.99476917,31.78764347,31.88823728,38507200
2000-06-06,31.00802994,32.79356937,30.68110018,32.39119429,40020000
2000-06-07,32.19002151,32.29061533,30.40448126,30.88230189,34080800
2000-06-08,33.14565277,33.29654345,32.29060558,32.9444652,46768600
2000-06-09,33.27140427,33.69892798,32.94447437,33.34684963,32975200
2000-06-12,32.41636658,33.32171118,32.34092119,33.22111734,24206000
2000-06-13,32.86902237,32.89417082,31.41041235,32.18372714,37229400
2000-06-14,31.78763008,32.99475527,31.68703632,32.94445839,33191800
2000-06-15,33.19594574,33.24624263,31.83792978,31.88822667,36786800
2000-06-16,32.94445801,33.69891124,32.61752827,32.94445801,41904400
2000-06-19,34.60426331,34.62941175,32.69298132,33.01991113,51077200
2000-06-20,34.62312317,35.25812143,34.00069913,34.98148853,57192600
2000-06-21,34.67971039,35.15753091,32.31575624,32.51694382,108053800
2000-06-22,32.79357147,34.30247813,32.74327458,34.05099369,42105600
2000-06-23,31.98883057,32.78729391,31.61160379,32.51694805,40643000
2000-06-26,33.27140427,33.57318571,31.88823931,32.29061457,38942400
2000-06-27,33.09536743,33.77437573,32.86903133,33.14566434,28581600
2000-06-28,33.37198639,34.20188507,32.86901749,33.01990816,32104800
2000-06-29,32.54210281,33.44744725,32.01398523,33.01992349,35751800
2000-06-30,33.82466507,34.00070422,32.19001583,32.34090653,38093000
2000-07-03,32.26545334,32.89416443,31.73733602,32.64267999,42136200
2000-07-05,29.0967598,31.23437828,29.04646289,30.90744839,94634200
2000-07-06,30.42961884,30.53021262,28.87041523,28.87041523,50533000
2000-07-07,30.53020859,30.98288054,30.37931794,30.55535703,31480200
2000-07-10,29.82605553,30.37932131,29.32308663,30.02724309,43957600
2000-07-11,29.0967598,30.27873707,28.61893919,29.6248773,42121400
2000-07-12,30.05240059,30.22843976,29.37339237,29.54943154,34368400
2000-07-13,30.47991943,30.83199771,30.07754426,30.47991943,41625400
2000-07-14,30.6308136,30.78170431,30.22843838,30.65596205,31712000
2000-07-17,30.6308136,31.38526714,29.80091471,30.30388373,32388800
2000-07-18,29.85121918,30.83200902,29.80092226,30.45478216,29967000
2000-07-19,29.67518806,30.55538432,29.37340649,30.17815735,31558600
2000-07-20,31.43556976,31.78764814,30.07755315,30.10270161,35382000
2000-07-21,30.35418129,31.25952555,30.20329058,31.15893175,30925000
2000-07-24,30.17813683,31.63674677,30.15298838,31.03318404,38060200
2000-07-25,30.58053017,30.78171787,29.90152168,30.53023324,27118200
2000-07-26,30.88229179,31.38526072,29.80090861,30.10268997,31826400
2000-07-27,30.20328522,31.38526224,30.17813677,30.55536348,32539000
2000-07-28,29.12189865,30.75654754,28.59378132,30.22843021,33203400
2000-07-31,30.25358391,30.37932615,28.71952853,28.87041922,34406400
2000-08-01,29.42368698,30.5302188,29.32309318,30.25358584,30190800
2000-08-02,29.42368698,30.2787343,29.12190558,29.37339008,30315000
2000-08-03,31.15893364,31.18408209,28.82012748,29.2979481,44941200
2000-08-04,32.8187294,33.12051082,31.43556456,31.51100991,73211600
2000-08-07,32.94446182,33.14564938,32.49178983,32.54208672,40751400
2000-08-08,33.39714432,33.49773813,32.5169485,32.59239385,34931800
2000-08-09,32.74328613,33.91268921,32.66784077,33.59833354,30846000
2000-08-10,32.21515656,33.14564898,32.19000811,32.76842232,24436000
2000-08-11,32.6427002,32.96963017,31.88824642,32.16487947,22106800
2000-08-14,33.14565277,33.22109811,32.1397149,32.26545714,21862200
2000-08-15,32.69299316,33.62348605,32.64269625,32.96962618,31208800
2000-08-16,32.66783142,33.095355,32.61753453,32.74327676,22698200
2000-08-17,33.77436447,33.82466137,32.51694212,32.54209056,30085000
2000-08-18,32.71813583,34.10130068,32.64269048,33.59833165,31121200
2000-08-21,33.47258377,33.54802911,32.49808143,33.04506016,20295600
2000-08-22,33.62347794,33.87496244,33.07021203,33.34684498,23251600
2000-08-23,33.34684753,33.44744134,32.59239397,33.37199599,25104800
2000-08-24,34.07614899,34.22703968,33.2713986,33.34684395,40413200
2000-08-25,34.0510025,34.93119828,34.0007056,34.07615095,26866600
2000-08-28,34.90604401,35.38386449,34.17673905,34.2018875,25833600
2000-08-29,35.30842972,35.91827973,34.83060909,34.9312029,37678600
2000-08-30,35.50960541,35.73594142,35.05693338,35.2832694,27073400
2000-08-31,36.5909996,36.61614806,35.58506147,35.58506147,39840000
2000-09-01,37.26999664,37.39573887,36.56584016,37.10024463,30417800
2000-09-05,36.64130402,37.34546085,36.44011635,37.16942164,25535800
2000-09-06,35.91199112,36.91792925,35.83654576,36.76703853,38473000
2000-09-07,36.69159317,36.91792925,36.01258493,36.26406947,28559000
2000-09-08,34.83061218,36.56585568,34.80546373,36.54070722,34569400
2000-09-11,33.57316971,34.90603712,33.1456462,34.62940426,41459600
2000-09-12,31.93852425,34.32762645,31.81278202,33.39713401,49606000
2000-09-13,32.91930771,33.29653431,30.9577294,31.28465912,68132400
2000-09-14,34.17674637,34.85575457,33.09536293,34.75516077,64170600
2000-09-15,31.51099586,33.34683202,31.38525366,32.64267568,122939600
2000-09-18,30.76911545,32.19000227,30.07753337,31.71218192,72997800
2000-09-19,31.91337967,32.0894188,30.63080886,31.15892625,53198600
2000-09-20,32.16487122,32.4415042,31.18408155,31.78764442,37352200
2000-09-21,31.76249886,32.19002259,30.37933382,31.9636865,27160000
2000-09-22,32.48550415,32.49179126,30.37932186,30.55536098,58729400
2000-09-25,31.68705559,33.22111145,31.68705559,32.64269695,34748600
2000-09-26,31.96369362,32.59240514,31.63676363,31.9133967,39993400
2000-09-27,32.13972473,32.56724846,31.3852711,32.265467,48205600
2000-09-28,32.7872963,33.0702164,31.53616073,31.9888329,42188600
2000-09-29,31.68703651,32.86901327,31.48584898,32.73698395,34843000
2000-10-02,31.68703651,33.04505236,31.27208723,32.08941158,46136800
2000-10-03,27.96508026,32.83759312,27.66329882,32.11457508,96827800
2000-10-04,27.41181755,28.46805272,24.34370586,26.55677003,204852000
2000-10-05,27.487257,28.01537448,26.75795192,27.487257,54316000
2000-10-06,27.2106266,28.82012762,26.90884516,27.86448639,53378400
2000-10-09,26.8585453,27.66329572,26.20468559,27.21062361,40304000
2000-10-10,26.0035038,27.05973896,25.95320689,26.58191829,50948400
2000-10-11,25.04785347,26.55047319,24.94725968,25.34963484,71687200
2000-10-12,25.3496418,26.10409542,24.84667272,25.6765717,50889400
2000-10-13,28.66923714,28.76983095,24.947266,24.947266,38514000
2000-10-16,27.814188,29.77576727,26.85854682,29.42368894,36480500
2000-10-17,27.11003304,28.87042479,26.45617324,28.76983098,29353900
2000-10-18,27.00943756,28.46804778,24.54488925,25.39993663,52547900
2000-10-19,29.27279472,29.37338852,27.86448158,28.97101333,39321000
2000-10-20,28.36745644,29.37339461,28.11597189,29.07161316,34073400
2000-10-23,27.41181755,28.3674589,26.85855151,28.31716198,28316300
2000-10-24,28.82012367,29.42368647,27.76388877,28.16626397,36713000
2000-10-25,27.66330147,29.47399029,27.36152,29.37339647,33361600
2000-10-26,27.41181755,28.87042803,24.8969719,27.96508359,49986600
2000-10-27,27.51240349,28.31715386,26.55676242,27.76388798,34962500
2000-10-30,25.45023346,27.46210962,25.24904584,27.1603282,35420300
2000-10-31,26.5567627,27.96507587,26.1543875,26.2549813,41881000
2000-11-01,25.24905014,26.70766061,24.44429954,26.40587913,62692100
2000-11-02,23.79043007,26.15438401,21.92944505,26.10408712,149767500
2000-11-03,24.39400482,25.55083392,23.7401449,25.34964625,65017500
2000-11-06,22.48270988,24.9472575,22.13063165,24.69577305,75551500
2000-11-07,21.37619019,22.88509773,21.32589327,22.83480081,58951000
2000-11-08,19.96787262,22.13063968,19.71638808,22.03004586,63040000
2000-11-09,21.8791523,22.030043,19.36430721,19.86727622,67280700
2000-11-10,20.47083092,21.67795608,20.01815898,21.27558103,54609400
2000-11-13,19.91757202,20.8229162,18.91163404,20.21935342,61652800
2000-11-14,22.83479309,22.93538689,21.32588606,22.03004267,77494300
2000-11-15,23.23716354,23.68983556,22.29409684,23.18686665,50649700
2000-11-16,22.03004456,23.99162387,21.92945074,23.13657647,37986600
2000-11-17,23.18686676,23.538945,20.31994397,21.67796003,59636000
2000-11-20,19.91757202,20.8229162,19.31400923,19.56549373,89778400
2000-11-21,19.21342087,20.62173444,18.91163939,19.96787457,58647400
2000-11-22,17.95599365,19.36430688,17.75480605,19.01222857,53315300
2000-11-24,19.41460609,19.51519991,18.60985558,18.7607463,22443900
2000-11-27,18.60985184,20.7726184,18.40866425,20.47083702,45665200
2000-11-28,18.23262787,19.1631206,17.90569799,18.91163608,43075300
2000-11-29,18.40866089,19.01222354,17.5536138,18.66014533,75409600
2000-11-30,21.32588577,22.23122998,17.30213374,17.50332134,84386200
2000-12-01,21.27558899,22.4324177,20.52113548,21.22529209,48663500
2000-12-04,22.68390274,23.23716866,21.07440188,21.12469878,40710400
2000-12-05,25.3496418,25.3496418,23.23717165,23.68984382,59754700
2000-12-06,24.29340363,25.45023237,23.589247,25.09815406,42125600
2000-12-07,22.78449821,24.09221776,22.6336075,23.84073323,41088300
2000-12-08,24.19280624,24.64547829,23.53894662,24.19280624,40052600
2000-12-11,25.70171356,25.95319804,24.1425098,24.54488497,50279700
2000-12-12,24.74607658,26.15438989,24.46944361,25.65142085,26481200
2000-12-13,22.83479309,25.75201335,22.73419929,25.70171645,37933600
2000-12-14,22.1306324,24.09221118,21.92944483,23.53894537,45894400
2000-12-15,22.98568916,24.2053893,22.68390769,23.68984594,120004000
2000-12-18,25.75201416,26.10409248,24.09221637,24.14251328,61640100
2000-12-19,24.64548302,26.65735918,24.24310778,25.6011242,58653700
2000-12-20,22.93538475,23.99161957,22.13063441,22.58330648,54440500
2000-12-21,23.74013901,24.34370186,21.97974734,22.38212258,46719700
2000-12-22,25.65141487,25.73943443,24.14250811,24.44428947,35568200
2000-12-26,24.89696503,25.90290301,24.14251154,25.34963712,20589500
2000-12-27,24.69578171,24.99756315,23.63954664,24.44429717,26437500
2000-12-28,24.99755859,25.45023068,24.44429271,24.59518341,25053600
2000-12-29,23.3880558,25.19874399,23.08627444,24.84666573,31702200
2001-01-02,21.22529602,23.94132916,20.6217331,23.79043843,46281000
2001-01-03,25.75201607,25.85260988,20.31995018,20.31995018,76389600
2001-01-04,26.20468712,26.75795307,24.94726451,25.39993665,57584400
2001-01-05,24.24310112,26.20467984,23.840726,26.15438295,38415200
2001-01-08,24.09222221,24.34370679,22.18093945,24.19281604,40644600
2001-01-09,25.3496418,25.75201707,24.34370363,24.64548508,44818600
2001-01-10,26.35557938,26.85854845,24.34370309,24.54489072,64627400
2001-01-11,26.80825806,27.43696955,25.95321043,26.00350735,50906600
2001-01-12,26.00349617,27.36151241,25.75201168,26.60705894,40234100
2001-01-16,25.6011219,26.85854439,24.99755911,26.60705989,31198700
2001-01-17,26.75795746,27.41181732,26.35558216,26.80825437,52535000
2001-01-18,27.21062851,27.36151924,26.40587794,27.04716355,33749200
2001-01-19,27.81418991,28.16626826,27.0597363,27.46211156,50227100
2001-01-22,25.6011219,27.05973199,25.21132093,27.05973199,57564400
2001-01-23,25.33706474,26.10409251,25.19874826,25.70171729,42545700
2001-01-24,24.19281006,25.76458826,24.14251316,25.75201403,65596100
2001-01-25,24.09222221,24.74608211,23.74014381,24.59519136,60995500
2001-01-26,24.44429207,24.54488586,23.13657274,23.8407293,46538900
2001-01-29,24.49458504,25.04785082,23.99161615,24.29339748,33397000
2001-01-30,24.39400482,25.34964625,24.24311407,24.74608324,42788300
2001-01-31,23.43836212,24.79637881,23.38806521,24.59519115,46144400
2001-02-01,24.19281006,24.69577908,23.43835652,23.53895033,38389200
2001-02-02,22.33182335,24.19280863,22.28152645,24.09221483,38655400
2001-02-05,22.13063812,22.9353886,21.32588765,22.13063812,35933100
2001-02-06,22.2312336,22.93539032,21.87915524,22.03004596,28746300
2001-02-07,22.28152847,22.83479442,21.3258873,21.82885634,42854400
2001-02-08,21.82885551,23.23716877,21.4767772,22.88509046,41775000
2001-02-09,18.96193123,20.67202582,18.71044673,20.31994752,91625000
2001-02-12,18.50926208,19.31401261,18.10688682,19.01223116,51901400
2001-02-13,18.15717506,19.6157847,18.10687818,19.06251897,44509700
2001-02-14,20.11876488,20.16906179,18.25777913,18.71045134,41247400
2001-02-15,20.52114105,21.42648551,20.26965648,20.57143797,46084700
2001-02-16,19.31400681,19.76667884,18.6601472,19.31400681,40632200
2001-02-20,18.60985184,19.81697736,18.50925804,19.61578977,39873200
2001-02-21,18.50926208,19.51520024,17.75480847,18.35837136,57591900
2001-02-22,18.81103706,19.46489664,18.05658371,18.92420507,54073600
2001-02-23,17.70450783,18.66014888,16.54767919,18.40866439,72859000
2001-02-26,18.66014862,18.71044552,17.35242931,18.00628897,44847400
2001-02-27,17.45302773,18.25777828,17.35243391,18.05659064,41584600
2001-02-28,15.29025841,17.70450974,15.1393677,17.60391593,62362300
2001-03-01,17.20153999,17.30213379,15.08907017,15.29025777,76869400
2001-03-02,13.58016014,14.43520726,12.67481613,13.07719125,224088800
2001-03-05,13.68075562,13.98253699,13.42927114,13.93224009,51544000
2001-03-06,14.18372822,14.48550967,13.98254058,14.28432204,57448400
2001-03-07,14.98847389,15.08906768,14.33461429,14.73698943,52486500
2001-03-08,14.0831356,14.88788621,13.93224487,14.79986661,40342100
2001-03-09,13.17778969,13.83164948,12.97660206,13.78135257,58409900
2001-03-12,12.22214603,13.17778708,12.12155224,12.8760057,66843000
2001-03-13,13.63046074,13.68075764,12.37303816,12.82571029,57981600
2001-03-14,12.92630291,13.47956879,12.52392772,13.07719361,52862100
2001-03-15,11.81977272,13.37897678,11.668882,13.27838297,77834800
2001-03-16,11.31680012,11.76947212,10.86412811,11.4173939,89327600
2001-03-19,12.42333508,12.62452269,11.41739701,11.56828772,50443200
2001-03-20,11.5682888,12.92630531,11.5179919,12.77541459,65545100
2001-03-21,11.87007046,12.87600863,11.46769519,11.87007046,50574600
2001-03-22,12.47363186,12.57422566,11.56828761,12.27244425,63980900
2001-03-23,12.77541161,13.32867746,12.61194669,13.12748988,72068300
2001-03-26,12.42534637,13.17376529,12.39315639,13.13352685,34392600
2001-03-27,13.21399975,13.27837971,12.44143944,12.90819532,43943800
2001-03-28,12.11954021,12.98866974,11.73325966,12.9725759,46438000
2001-03-29,11.53207397,12.32877674,11.29064868,11.75740389,54250500
2001-03-30,11.77349949,12.30463468,11.52402651,11.68497721,36956100
2001-04-02,12.2322073,12.89210322,12.07930504,12.15173271,39034400
2001-04-03,10.59051895,12.20002033,10.54223434,11.77350268,71558000
2001-04-04,10.79975033,11.30674317,10.4617551,10.687085,49247500
2001-04-05,11.64473629,11.77349621,11.26650346,11.65278321,44283900
2001-04-06,10.90436649,11.62864144,10.71122661,11.5320715,43585800
2001-04-09,11.30674171,11.42745395,10.96874653,11.34697938,28898900
2001-04-10,12.04711151,12.44948664,11.46769111,11.64473638,48270800
2001-04-11,12.49777412,12.65872406,12.07930429,12.55410718,66768000
2001-04-12,12.73115158,12.8760069,12.34487174,12.43339401,46220500
2001-04-16,12.84381866,13.4473808,12.55410875,12.87600866,43783600
2001-04-17,13.05305004,13.39909294,12.40120269,12.44948805,40606700
2001-04-18,14.42112827,15.45120941,13.68075779,13.96242076,95540700
2001-04-19,16.35252762,16.52957369,15.54777723,15.82139249,103097600
2001-04-20,15.89381504,16.7709928,15.54777224,16.56980527,60473500
2001-04-23,13.80147266,14.8878863,13.61638039,14.75107863,61003400
2001-04-24,13.65661144,14.54988473,13.45542388,13.60027917,53129800
2001-04-25,13.88194561,14.1475132,13.39909502,13.76928104,42959000
2001-04-26,13.60027504,14.68668787,13.51979973,14.61426025,45575700
2001-04-27,13.80147266,14.05899261,13.41519274,14.01070801,47171900
2001-04-30,13.0047636,14.38893345,12.77138607,14.30041197,92948800
2001-05-01,12.9081974,13.16571729,12.48972682,13.13352654,64021600
2001-05-02,13.81756592,13.86585052,12.87600779,13.56004601,65788100
2001-05-03,13.23814487,13.81756462,13.04500343,13.53590167,50568500
2001-05-04,13.75318623,13.84170927,12.84381806,12.98867263,48155400
2001-05-07,13.57614326,13.8417109,13.28643256,13.79342476,46012500
2001-05-08,13.71294975,13.89804201,13.31057449,13.88194663,34351300
2001-05-09,13.7290411,14.1233686,13.24619056,13.40714125,41358100
2001-05-10,13.18985653,14.06703445,13.18180884,13.89803763,40520200
2001-05-11,12.79553127,13.2944772,12.76334129,13.1818111,34225400
2001-05-14,12.9081974,13.27033417,12.87600665,12.94038662,27117300
2001-05-15,12.81967545,13.27838298,12.61848782,13.0450046,38532000
2001-05-16,13.19790649,13.21400187,12.43339375,12.65067673,61700300
2001-05-17,12.9725771,13.51175992,12.8357687,13.2140016,44326500
2001-05-18,13.10134125,13.15767355,12.77944052,12.8840582,29843000
2001-05-21,14.5659771,14.65449856,13.02890453,13.09328448,68843600
2001-05-22,14.14750767,14.90397324,14.05093697,14.76716566,61060300
2001-05-23,13.5439539,13.88999693,13.4795739,13.84975848,41615300
2001-05-24,13.92218304,14.00265839,13.13352792,13.56809392,30695500
2001-05-25,13.28642941,13.80146917,13.21400175,13.65661386,27635500
2001-05-29,12.56215286,13.22204868,12.42534524,13.17376409,44873200
2001-05-30,11.67692947,12.87600749,11.62864411,12.36096691,60895300
2001-05-31,12.31267929,12.78748207,11.74935425,11.78959115,77868700
2001-06-01,12.76333809,12.86795571,12.28048842,12.47362829,38975400
2001-06-04,12.92429352,13.31057495,12.81967662,13.30252726,34347900
2001-06-05,13.48761845,13.64856762,12.94843555,12.97257862,37528800
2001-06-06,13.68075466,13.87389454,13.51980399,13.63247007,43538700
2001-06-07,13.94632435,14.00265663,13.36690461,13.56809221,33703600
2001-06-08,13.68880463,14.08313214,13.61637697,13.90608761,21379300
2001-06-11,13.02891254,13.68880779,12.89210488,13.6807601,26158600
2001-06-12,12.98867226,13.16571834,12.34487249,12.88405537,35267300
2001-06-13,12.47362995,13.23814337,12.34487002,13.15766803,34243200
2001-06-14,11.95054436,12.36901419,11.82983133,12.3609665,45062500
2001-06-15,12.07125759,12.47363284,11.7976423,11.87006996,59629800
2001-06-18,11.94249821,12.31268349,11.76545287,12.25635043,51419000
2001-06-19,13.48761845,13.74513836,13.23009853,13.72099529,123132300
2001-06-20,14.09923363,14.30042132,13.23010287,13.29448287,64848800
2001-06-21,14.40503216,14.51769826,13.9221816,14.05094154,42898000
2001-06-22,14.06703472,14.46136218,13.96241786,14.32455457,29738200
2001-06-25,14.30041504,14.53379186,14.09117975,14.20384432,30607400
2001-06-26,14.83960247,15.29026241,13.68880879,13.96242414,58071400
2001-06-27,14.5177021,15.16150199,14.24408677,14.93617126,56799800
2001-06-28,15.43511581,15.79725264,14.71888831,14.79936214,72499100
2001-06-29,15.29025745,16.11110322,14.32455637,15.44316046,60090400
2001-07-02,15.75701332,16.09500856,15.34659042,15.48339805,29413600
2001-07-03,15.90991783,16.09501008,15.11321502,15.60411178,22039400
2001-07-05,15.233922,16.02257686,15.20977895,15.59605868,29051400
2001-07-06,14.65450573,15.25002244,14.51769962,14.992501,28647000
2001-07-09,15.21783638,15.55583175,14.56598871,14.63036871,32770400
2001-07-10,14.15556431,15.66044719,14.13142124,15.3626903,37848700
2001-07-11,14.48551273,14.56598811,14.05094661,14.13946968,35511200
2001-07-12,15.82139397,16.03867696,14.64645903,15.2339265,45614700
2001-07-13,15.72483349,16.01454277,15.37074266,15.49950268,31009700
2001-07-16,15.04883766,15.92601599,14.89593461,15.53973451,27119500
2001-07-17,15.69263172,15.75701169,14.85569063,14.90397675,30114100
2001-07-18,15.11321449,15.62020662,14.95226378,15.16149909,27427000
2001-07-19,15.42706776,15.8455384,14.94421713,15.32245086,32984700
2001-07-20,15.34659481,15.41902249,15.04883793,15.30635789,25359300
2001-07-23,14.59012604,15.53168419,14.5659845,15.39487655,25795800
2001-07-24,14.65450573,15.04883482,14.38893813,14.65450573,33028800
2001-07-25,15.49949455,15.56387453,14.73498098,14.79936095,36470800
2001-07-26,15.62020493,15.73286949,15.03273751,15.35463736,36148800
2001-07-27,15.33854389,16.09500978,15.08907167,15.40292387,28020000
2001-07-30,15.02469254,15.43511549,14.84764797,15.34659244,25210800
2001-07-31,14.54988766,15.25806736,14.51769844,14.96835825,43749700
2001-08-01,14.74302578,15.16149632,14.56598126,14.77521653,37145400
