Date,Open,High,Low,Close,Volume
2000-01-03,17.834817166339846,18.11523881989865,17.470269016713406,17.568416595458984,13458200
2000-01-04,17.358113899572384,17.540388116611513,17.161818588914862,17.231924057006836,14510800
2000-01-05,17.498313621238427,18.33957869918258,17.45625036734122,18.17132568359375,17485000
2000-01-06,18.087199554667258,19.250949603533446,17.989051960184568,19.11073875427246,19461600
2000-01-07,19.278988582058105,19.349093995083773,18.844335021298978,19.054651260375977,16603800
2000-01-10,18.886407130511838,18.984554754798094,18.746196238674333,18.788259506225586,8545400
2000-01-11,18.78825122401828,19.12475721609025,18.760209058012283,18.844335556030273,8722600
2000-01-12,18.676093369900823,18.92847301003462,18.577945732071015,18.732177734375,10314200
2000-01-13,18.732178136215826,19.293021792988753,18.648051587699886,19.166831970214844,12056000
2000-01-14,19.180850003370598,19.180850003370598,18.62000643602058,18.788259506225586,11268800
2000-01-18,18.563925020110997,19.18085304192737,18.479798471681487,19.01259994506836,11929400
2000-01-19,18.900425261002198,19.264973522712925,18.774235478102334,19.194868087768555,13088800
2000-01-20,19.11074084680057,19.124761933261908,18.549897388347144,18.774234771728516,9613400
2000-01-21,18.844336745318245,19.11073733918807,18.690104822551504,19.068674087524414,14343600
2000-01-24,19.166829474248235,19.363124728556556,18.62000698010363,18.900428771972656,12459400
2000-01-25,18.84435064039266,19.32106784409307,18.80228735771321,18.85837173461914,11921600
2000-01-26,18.858367554441898,18.97053628339025,18.549903549833925,18.732177734375,9298000
2000-01-27,18.690105814992645,18.690105814992645,17.8909039909457,18.17132568359375,10548400
2000-01-28,17.946994013718303,18.171331438889784,17.69461441040039,17.69461441040039,10361000
2000-01-31,17.638527014316658,18.746192860207767,17.470273974434463,18.591960906982422,14612200
2000-02-01,18.690115318900208,18.71815750242444,18.25546147427462,18.662073135375977,10665400
2000-02-02,18.676084940865536,19.040633145416965,18.676084940865536,18.802274703979492,11562800
2000-02-03,18.718150107017596,18.844339883019963,17.9610114510034,18.47979164123535,11610800
2000-02-04,18.73217728628073,18.73217728628073,17.961017293207796,18.143291473388672,11436200
2000-02-07,17.834824057186353,18.227414523853977,17.834824057186353,18.115245819091797,7101200
2000-02-08,18.171329308009206,18.367624532015476,17.652549073135486,17.708633422851562,9372000
2000-02-09,17.314408011514633,17.441305138634856,17.145211842021006,17.201610565185547,12408200
2000-02-10,17.20161202319175,17.525904708874876,16.99011679339841,17.117013931274414,13475600
