Date,Close,High,Low,Open,Volume
2000-07-19,0.791739702,0.85372667,0.777651883,0.829307539,457872800
2000-07-20,0.828368723,0.857483538,0.813341734,0.826490444,465572800
2000-07-21,0.804888785,0.835882735,0.795497436,0.81686359,196235200
2000-07-24,0.731632113,0.794557419,0.713786876,0.789861744,412171200
2000-07-25,0.752293646,0.76074668,0.737266661,0.756051007,211607200
2000-07-26,0.752293646,0.770138878,0.740084055,0.74900667,210470400
2000-07-27,0.781408489,0.800192836,0.749476288,0.751354567,294985600
2000-07-28,0.725996137,0.788922266,0.704395253,0.78563529,237893600
2000-07-31,0.76356405,0.775773642,0.732571016,0.738675335,155299200
2000-08-01,0.741023302,0.768729414,0.740084137,0.756051092,137284000
2000-08-02,0.710030138,0.750415372,0.709091024,0.736327551,162355200
2000-08-03,0.721300721,0.722239886,0.664949376,0.684671988,339897600
2000-08-04,0.711908579,0.770139057,0.695942475,0.743372056,263121600
2000-08-07,0.72036165,0.737266869,0.70909122,0.719422535,187348000
2000-08-08,0.702516139,0.721300483,0.695942238,0.720361368,176674400
2000-08-09,0.713786602,0.727874472,0.710030094,0.7231788,379640800
2000-08-10,0.714725614,0.727874316,0.711908221,0.721300366,251714400
2000-08-11,0.716604948,0.721300621,0.684671893,0.703925823,238056000
2000-08-14,0.707212806,0.716604955,0.695942378,0.715195455,156660000
2000-08-15,0.701577127,0.720361474,0.698759733,0.710030161,114200800
2000-08-16,0.728813767,0.736327688,0.703456317,0.704395482,143673600
2000-08-17,0.772956252,0.787983237,0.725996216,0.72693533,270900000
2000-08-18,0.751354456,0.77859098,0.749476177,0.772017079,190176000
2000-08-21,0.758868396,0.774834495,0.745719691,0.755110986,134467200
2000-08-22,0.776712656,0.793617918,0.756990051,0.760746559,276802400
2000-08-23,0.816158891,0.822733695,0.767320625,0.773425847,236863200
2000-08-24,0.843160868,0.850909529,0.802071252,0.821559123,310766400
2000-08-25,0.853726685,0.864057997,0.847151931,0.849031063,334460000
2000-08-28,0.872510254,0.886598126,0.857483319,0.860300713,359004800
2000-08-29,0.889416575,0.893173034,0.866875616,0.869693011,267030400
2000-08-30,0.894111812,0.901625729,0.882137014,0.886597895,285392800
2000-08-31,0.915713966,0.924166148,0.885659087,0.88612867,419596800
2000-09-01,0.953281641,0.956099035,0.918531244,0.921348638,256872000
2000-09-05,0.938253641,0.963611986,0.935436248,0.941541519,298642400
2000-09-06,0.878145874,0.937314647,0.867814562,0.922287612,355404000
2000-09-07,0.931679547,0.940132527,0.875328186,0.888476887,217464800
2000-09-08,0.884719849,0.926044195,0.879085062,0.926044195,195518400
2000-09-11,0.878145874,0.907260678,0.873449348,0.881902432,187381600
2000-09-12,0.867814541,0.902565034,0.856544065,0.861710172,187997600
2000-09-13,0.871571183,0.894112038,0.852787689,0.852787689,305984000
2000-09-14,0.854431093,0.895990178,0.853726669,0.880024079,426552000
2000-09-15,0.830012023,0.874389411,0.815219828,0.867814656,394514400
2000-09-18,0.911486804,0.912895451,0.827429318,0.830246712,424536000
2000-09-19,0.9006868,0.909138982,0.880024175,0.897868604,271510400
2000-09-20,0.917357504,0.923227034,0.880024347,0.892703474,227388000
2000-09-21,0.851848483,0.895990223,0.830246744,0.879085059,510490400
2000-09-22,0.784226894,0.787983454,0.751354719,0.756051196,726700800
2000-09-25,0.803949177,0.834003091,0.782348245,0.792678703,435551200
2000-09-26,0.772956252,0.822733682,0.772017138,0.801131943,290936800
2000-09-27,0.735388398,0.792678843,0.725057086,0.777651908,402259200
2000-09-28,0.803949356,0.808645831,0.72317884,0.741023219,979585600
2000-09-29,0.386947185,0.435785491,0.381312399,0.423575902,7421640800
2000-10-02,0.364407361,0.401975237,0.35313693,0.401036098,2424788800
2000-10-03,0.335292518,0.375677786,0.333413411,0.374738647,2038120000
2000-10-04,0.355015099,0.356893353,0.328717684,0.336231604,1466024000
2000-10-05,0.331534982,0.368163699,0.330595842,0.353136742,873006400
2000-10-06,0.333413273,0.344683698,0.315568897,0.340927166,612656800
2000-10-09,0.326839358,0.34374457,0.317447161,0.339988062,597564800
2000-10-10,0.313690633,0.337170622,0.308054969,0.324961057,691101600
2000-10-11,0.294906348,0.315568975,0.287393306,0.302420268,1198422400
2000-10-12,0.300541967,0.312751533,0.293028049,0.305237614,1191064000
2000-10-13,0.331534982,0.332474121,0.300541928,0.304298435,1247752800
2000-10-16,0.323082834,0.349380244,0.321203703,0.3352924,820176000
2000-10-17,0.302420288,0.329656844,0.295846361,0.325900311,601720000
2000-10-18,0.302420288,0.316508136,0.28175766,0.292088974,834265600
2000-10-19,0.28457588,0.297724587,0.275183706,0.287862856,1506724800
2000-10-20,0.293028146,0.306176856,0.284575938,0.286454218,791263200
2000-10-23,0.306176811,0.308995058,0.292088964,0.304533323,551292000
2000-10-24,0.283636689,0.313690628,0.28269755,0.31087321,804451200
2000-10-25,0.278001189,0.288332506,0.277062074,0.286454251,663969600
2000-10-26,0.278001189,0.283636856,0.262974223,0.282697716,721851200
2000-10-27,0.27894029,0.288332465,0.268608975,0.283636817,744503200
2000-10-30,0.290210813,0.299602991,0.281757751,0.287393418,639189600
2000-10-31,0.293967247,0.304298536,0.289271574,0.296785494,885880800
2000-11-01,0.308055043,0.313690708,0.292088943,0.292088943,575366400
2000-11-02,0.335292518,0.337170773,0.316508167,0.317447282,590693600
2000-11-03,0.334352404,0.345622855,0.329656757,0.345622855,515821600
2000-11-06,0.322143674,0.33998805,0.313690642,0.337170632,393478400
2000-11-07,0.320264488,0.327778379,0.312751425,0.323082734,301963200
2000-11-08,0.301481038,0.322143659,0.297724506,0.321203667,422088800
2000-11-09,0.30335936,0.308055007,0.286454121,0.298663687,476834400
2000-11-10,0.28645426,0.298663832,0.28645426,0.290915144,422251200
2000-11-13,0.291149825,0.300542024,0.274244609,0.281757651,431816000
2000-11-14,0.30429849,0.308055023,0.293967203,0.299602843,409001600
2000-11-15,0.298663735,0.303359409,0.289271562,0.301011572,282357600
2000-11-16,0.28551501,0.297724577,0.283636756,0.293028077,239372000
2000-11-17,0.278001189,0.289271646,0.27424468,0.288332506,446180000
2000-11-20,0.28457588,0.293028086,0.274244591,0.279409822,408066400
2000-11-21,0.282697529,0.293027986,0.281757537,0.288332314,301952000
2000-11-22,0.278001189,0.287393391,0.276122934,0.282697716,280532000
2000-11-24,0.290210813,0.293028208,0.282697743,0.283402092,160932800
2000-11-27,0.280818433,0.299602774,0.278001015,0.298663635,258792800
2000-11-28,0.270957649,0.285515054,0.269548952,0.280818553,269124800
2000-11-29,0.263913214,0.275183639,0.259217542,0.271896689,492150400
2000-11-30,0.247947216,0.255460259,0.24231155,0.25076461,809597600
2000-12-01,0.256400168,0.262974094,0.252642783,0.255460176,385705600
2000-12-04,0.250764579,0.258278473,0.247008045,0.258278473,371520800
2000-12-05,0.255460143,0.262034921,0.246068825,0.254521029,613978400
2000-12-06,0.215075001,0.22540629,0.210379328,0.219771502,1374464000
2000-12-07,0.215075001,0.223528036,0.210379328,0.216954108,408917600
2000-12-08,0.226345375,0.230102761,0.216954056,0.222588842,435624000
2000-12-11,0.228223607,0.231041852,0.223527936,0.228223607,332511200
2000-12-12,0.231041983,0.240433305,0.225406316,0.22916285,386260000
2000-12-13,0.225406229,0.233859287,0.223527976,0.233859287,344887200
2000-12-14,0.216954038,0.229162749,0.216954038,0.225875799,263317600
2000-12-15,0.211318463,0.220710637,0.210379323,0.218832358,513945600
2000-12-18,0.21413587,0.219771511,0.209440209,0.218832371,325808000
2000-12-19,0.210379288,0.22916278,0.210379288,0.216014074,374007200
2000-12-20,0.216014087,0.219771473,0.2047445,0.207092337,565331200
2000-12-21,0.211318463,0.225406285,0.208501057,0.214135857,366844800
2000-12-22,0.225406229,0.225406229,0.212257525,0.212257525,318052000
2000-12-26,0.220710576,0.225406222,0.214135797,0.223527969,216815200
2000-12-27,0.222588882,0.222588882,0.213196708,0.215544545,325466400
2000-12-28,0.222588882,0.224467161,0.215074987,0.216014102,305177600
2000-12-29,0.223528028,0.225406282,0.21789324,0.220710634,630336000
2001-01-02,0.223528028,0.229162815,0.218832354,0.223528028,452312000
2001-01-03,0.24606885,0.250764522,0.216954048,0.217893188,817073600
2001-01-04,0.256400168,0.278001052,0.252642783,0.272601057,739396000
2001-01-05,0.24606885,0.261095833,0.24137235,0.254521055,412356000
2001-01-08,0.248886332,0.255225494,0.239494157,0.254521145,373699200
2001-01-09,0.258278459,0.265087177,0.248886286,0.252642819,588929600
2001-01-10,0.248886332,0.25546026,0.241372436,0.250764611,580781600
2001-01-11,0.270488083,0.278001126,0.244190667,0.244190667,803734400
2001-01-12,0.258278459,0.270488051,0.256400205,0.26860892,423376800
2001-01-16,0.257339448,0.274244694,0.255460315,0.262035097,306118400
2001-01-17,0.2526429,0.263913356,0.24794725,0.263913356,840873600
2001-01-18,0.280818522,0.281757637,0.264852396,0.267669815,1227010400
2001-01-19,0.293028116,0.293967256,0.280818548,0.292088977,776664000
2001-01-22,0.289271504,0.29490629,0.277061938,0.28645411,519327200
2001-01-23,0.308055073,0.314629853,0.286454183,0.290210717,879530400
2001-01-24,0.308055073,0.31087332,0.29396725,0.309934205,717091200
2001-01-25,0.299602896,0.30899507,0.296785502,0.30899507,489708800
2001-01-26,0.293967336,0.297724699,0.286454267,0.293028196,482820800
2001-01-29,0.325900316,0.326839456,0.293967259,0.293967259,855528800
2001-01-30,0.326839387,0.330595895,0.313690682,0.324021969,692423200
2001-01-31,0.324961156,0.338109863,0.322143762,0.323082901,730704800
2001-02-01,0.317447275,0.323082941,0.3080551,0.310873347,369695200
2001-02-02,0.309934169,0.329656802,0.308055037,0.31744721,427341600
2001-02-05,0.303359479,0.30899512,0.29678555,0.308055128,286115200
2001-02-06,0.317447275,0.3214386,0.300542057,0.302889869,462711200
2001-02-07,0.31181246,0.31369074,0.297724613,0.310403763,393887200
2001-02-08,0.31181246,0.316508134,0.303359426,0.308995066,604128000
2001-02-09,0.287393361,0.312751641,0.28081858,0.308055114,590083200
2001-02-12,0.295846283,0.300541956,0.282697579,0.286454111,274120000
2001-02-13,0.287393361,0.307116,0.285515082,0.299602931,237070400
2001-02-14,0.293028116,0.294906371,0.278001129,0.288332443,309120000
2001-02-15,0.301481187,0.308995108,0.295846399,0.295846399,311416000
2001-02-16,0.28551501,0.293028077,0.281757624,0.28551501,263911200
2001-02-20,0.275183767,0.292089011,0.273305513,0.288332477,314893600
2001-02-21,0.283636779,0.29960288,0.274244605,0.274244605,390258400
2001-02-22,0.282697618,0.291149799,0.270488051,0.286454151,431961600
2001-02-23,0.282697618,0.283636758,0.274244584,0.279879372,293865600
2001-02-26,0.293028116,0.295846363,0.278940268,0.286454188,206438400
2001-02-27,0.291149795,0.292088935,0.280818507,0.289741098,348516000
2001-02-28,0.274244606,0.292088962,0.272366327,0.291149823,508233600
2001-03-01,0.281757653,0.281757653,0.258278484,0.26766983,330461600
2001-03-02,0.289271504,0.307115881,0.274244545,0.27518366,406201600
2001-03-05,0.306176722,0.308054976,0.289271486,0.291149739,324172800
2001-03-06,0.323082864,0.331535045,0.310873273,0.311342855,731802400
2001-03-07,0.319325566,0.324961208,0.311812498,0.320264706,419540800
2001-03-08,0.312751621,0.31744727,0.30711598,0.310873341,204859200
2001-03-09,0.30429855,0.31087333,0.300542041,0.309934216,299135200
2001-03-12,0.279879391,0.298663739,0.272366324,0.295846345,391020000
2001-03-13,0.293967336,0.293967336,0.273305555,0.283636872,443329600
2001-03-14,0.307115942,0.308055057,0.277061994,0.278001109,477775200
2001-03-15,0.295846283,0.321203701,0.295846283,0.31369066,529317600
2001-03-16,0.294906348,0.305237661,0.283636773,0.285515027,470316000
2001-03-19,0.308995008,0.309934148,0.293028057,0.296785442,356008800
2001-03-20,0.295846283,0.314629775,0.295846283,0.311342824,499206400
2001-03-21,0.302420229,0.31369068,0.291149777,0.297254999,371375200
2001-03-22,0.324961156,0.326839435,0.303359414,0.306176808,723301600
2001-03-23,0.345622987,0.354076022,0.330595997,0.331535137,944888000
2001-03-26,0.327290475,0.356893349,0.317522139,0.347576915,734451200
2001-03-27,0.343669713,0.34637435,0.329092949,0.329694648,543821600
2001-03-28,0.333150893,0.338109949,0.323082984,0.331798574,584662400
2001-03-29,0.338560015,0.35238528,0.323082835,0.327139766,613065600
2001-03-30,0.331647724,0.341415204,0.320677699,0.338861192,400349600
2001-04-02,0.324435145,0.340514025,0.321579882,0.331948211,340911200
2001-04-03,0.304148883,0.321580066,0.302495287,0.320979219,368687200
2001-04-04,0.293028116,0.304298545,0.281757662,0.296935275,685484800
2001-04-05,0.313615739,0.338109781,0.300541946,0.309557956,446762400
2001-04-06,0.309408218,0.316169812,0.299039035,0.312563904,324889600
2001-04-09,0.308656693,0.320677763,0.301443198,0.310910281,266582400
2001-04-10,0.331196815,0.34111495,0.312262693,0.31406606,457374400
2001-04-11,0.327590883,0.345622905,0.31977654,0.345322481,334096000
2001-04-12,0.336907327,0.345923338,0.317823384,0.321880341,298933600
2001-04-16,0.322180569,0.3366067,0.313464987,0.331948047,285224800
2001-04-17,0.306552798,0.318724489,0.294530879,0.318573864,685199200
2001-04-18,0.342467219,0.361852412,0.31677148,0.324134773,1100842400
2001-04-19,0.386497021,0.386947217,0.354639712,0.383942181,1873670400
2001-04-20,0.37627849,0.385144727,0.369666694,0.374625748,693403200
2001-04-23,0.364407241,0.375677694,0.360649855,0.36575956,541525600
2001-04-24,0.361100852,0.371920228,0.353286512,0.365608857,377137600
2001-04-25,0.371470094,0.373573885,0.354188717,0.363805574,330780800
2001-04-26,0.371019006,0.392206737,0.37086838,0.378231648,799696800
2001-04-27,0.393709809,0.395062128,0.371920396,0.37868282,453012000
2001-04-30,0.383040994,0.407535041,0.373723707,0.401223643,494776800
2001-05-01,0.389652759,0.398217721,0.37868273,0.381838442,427252000
2001-05-02,0.399570107,0.401223678,0.387097985,0.395813574,368524800
2001-05-03,0.375075996,0.394461189,0.371619886,0.390253607,301543200
2001-05-04,0.386947364,0.388450333,0.360049123,0.364256706,281052800
2001-05-07,0.375075996,0.38709792,0.373272628,0.384994129,276550400
2001-05-08,0.369215637,0.382439229,0.359899204,0.380937137,315436800
2001-05-09,0.360349566,0.368915358,0.355691761,0.362753781,324889600
2001-05-10,0.345622987,0.368163872,0.344871514,0.363805663,288976800
2001-05-11,0.343369365,0.352986224,0.342017046,0.345773579,203044800
2001-05-14,0.34998107,0.355841393,0.34186633,0.343970121,309220800
2001-05-15,0.348328352,0.383190725,0.346224561,0.351182787,237025600
2001-05-16,0.362152845,0.368163795,0.343369325,0.349530073,322330400
2001-05-17,0.353888363,0.365609013,0.349380356,0.364106896,332119200
2001-05-18,0.353587866,0.355240608,0.347426266,0.351033001,159051200
2001-05-21,0.354038119,0.359297623,0.346374426,0.355090015,460997600
2001-05-22,0.353136778,0.362603836,0.351633809,0.360649818,412916000
2001-05-23,0.349079102,0.356893422,0.3435192,0.356893422,281041600
2001-05-24,0.348628759,0.350130876,0.339913173,0.349981078,271756800
2001-05-25,0.342016935,0.349981049,0.338109777,0.348628731,158743200
2001-05-29,0.322631836,0.338109872,0.312713726,0.335404406,515989600
2001-05-30,0.297235608,0.311962168,0.290022966,0.311962168,777078400
2001-05-31,0.299790531,0.304148765,0.292878311,0.297536115,442892800
2001-06-01,0.313916266,0.316921328,0.300241622,0.302495186,456075200
2001-06-04,0.310459971,0.317221563,0.307454084,0.316771342,281920800
2001-06-05,0.314667761,0.317071976,0.305801546,0.31256397,471794400
2001-06-06,0.311511964,0.314517024,0.305501015,0.314517024,223176800
2001-06-07,0.325487077,0.326087899,0.307304406,0.311210737,325180800
2001-06-08,0.32037735,0.325336404,0.311210715,0.325336404,342624800
2001-06-11,0.301142812,0.316620846,0.299790493,0.316320423,294000000
2001-06-12,0.305200577,0.310910275,0.296935187,0.297085812,303794400
2001-06-13,0.307604879,0.326539026,0.301443278,0.321880369,511487200
2001-06-14,0.298738658,0.307304475,0.297085916,0.301142873,297348800
2001-06-15,0.307153702,0.311812331,0.290774402,0.302044851,454624800
2001-06-18,0.305501044,0.313314533,0.30054199,0.306702737,345912000
2001-06-19,0.303397298,0.321579947,0.300691807,0.31331458,321087200
2001-06-20,0.325636864,0.328342354,0.300241573,0.300541997,431620000
2001-06-21,0.3379592,0.345622892,0.317071891,0.323833485,341331200
2001-06-22,0.334503144,0.345622947,0.326989224,0.337809456,286025600
2001-06-25,0.360499978,0.360649751,0.337358259,0.338109731,439549600
2001-06-26,0.35689339,0.357193814,0.345773587,0.350732642,272781600
2001-06-27,0.350732595,0.360649876,0.338109848,0.358095889,374130400
2001-06-28,0.353737652,0.359297578,0.344721641,0.346374383,348409600
2001-06-29,0.349380285,0.377179789,0.348628787,0.355541032,515390400
2001-07-02,0.359147757,0.364106811,0.34772668,0.355240599,230048000
2001-07-03,0.358245552,0.363355255,0.353136726,0.353286499,112543200
2001-07-05,0.348478109,0.357193695,0.345773471,0.354639708,152292000
2001-07-06,0.331046909,0.345021971,0.326388254,0.34201691,302920800
2001-07-09,0.341114938,0.345622944,0.325787527,0.331948276,337467200
2001-07-10,0.317672729,0.346674779,0.313164724,0.344871411,395270400
2001-07-11,0.338710666,0.338861291,0.31556894,0.316019989,470506400
2001-07-12,0.366060108,0.372822532,0.35013102,0.35013102,614801600
2001-07-13,0.373423308,0.375827523,0.358245695,0.362603928,454742400
2001-07-16,0.360049129,0.377179884,0.359297656,0.373874399,278667200
2001-07-17,0.377179831,0.378983199,0.345773563,0.360349501,647830400
2001-07-18,0.312413365,0.342317522,0.306853462,0.327290557,1137012800
2001-07-19,0.299941182,0.321880365,0.296785495,0.319025101,861140000
2001-07-20,0.3002415,0.301443168,0.292878208,0.296033894,444584000
2001-07-23,0.293629766,0.308055053,0.293178717,0.301894305,241360000
2001-07-24,0.286867291,0.29933941,0.281457188,0.291375296,348376000
2001-07-25,0.277549982,0.290022953,0.270036917,0.287318316,443878400
2001-07-26,0.27935338,0.282509092,0.26823358,0.277700663,369140800
2001-07-27,0.284913361,0.289271569,0.278001116,0.281757649,334135200
2001-07-30,0.284463108,0.290924278,0.278151735,0.287318371,243359200
2001-07-31,0.282359362,0.291826423,0.278151779,0.289572006,235026400
