Date,Open,High,Low,Close,Volume
2000-01-03,13.030277414629538,13.030277414629538,12.446832157258065,12.560279846191406,13705800
2000-01-04,12.382006348242323,12.430626792018142,11.652699691605012,11.814767837524414,27293400
2000-01-05,11.685106216648055,12.04165592090084,11.539244973999189,11.944415092468262,22855600
2000-01-06,12.171317352056501,12.965451240539549,12.122696909904478,12.96545124053955,17307000
2000-01-07,12.868208024559951,12.868208024559951,12.446830935594512,12.625105857849121,11632800
2000-01-10,12.68993407107414,12.68993407107414,12.106488826427054,12.187522888183594,11152800
2000-01-11,11.814768274193224,12.171318208393842,11.814768274193224,11.928215980529785,11064400
2000-01-12,11.928211622340704,12.203727379921943,11.928211622340704,12.057866096496582,11067600
2000-01-13,12.187524141369291,12.414419537618189,12.155110513333735,12.333385467529297,12322000
2000-01-14,12.949243851227337,13.111311984534312,12.657521211274782,13.095105171203613,20438600
2000-01-18,12.96545167764028,12.96545167764028,12.398213166743517,12.446833610534668,17116000
2000-01-19,12.414419981340568,12.754763087878626,12.10649050399661,12.446833610534668,15468400
2000-01-20,12.31717777853585,12.446832281467806,11.928214269739982,12.207781791687012,12249000
2000-01-21,12.057859230302428,12.106479630424616,11.814757229691493,11.84717082977295,12839400
2000-01-24,11.863386547414986,11.993041045200943,11.539250302950096,11.55545711517334,12614800
2000-01-25,11.652697353151698,11.847179089226552,11.587870107793412,11.70131778717041,15631000
2000-01-26,11.863385577416862,12.268555849869623,11.766144712028199,12.219935417175293,15441200
2000-01-27,12.33338199343,12.544070516313825,12.203727517809186,12.479243278503418,12769400
2000-01-28,12.414420745411856,12.414420745411856,11.863389015197754,11.863389015197754,13517000
2000-01-31,12.057868652343751,12.560279846191408,12.009248214229462,12.560279846191406,16910000
2000-02-01,12.479239531925748,12.70613479614258,12.446825922751914,12.706134796142578,8965200
2000-02-02,12.317175590555081,12.57648455035624,12.284761970579936,12.382002830505371,11717400
2000-02-03,12.365798480417654,12.463039359686993,11.782353204801618,12.041662216186523,22798000
2000-02-04,12.17131445648235,12.219934887067497,11.749937391411056,11.895798683166504,13400000
2000-02-07,11.749935150146486,11.798555571457436,11.636487500420934,11.749935150146484,10364400
2000-02-08,11.879592388314972,12.252349038971513,11.84717876651875,12.219935417175293,10821800
2000-02-09,12.219930773027231,12.252344382504758,11.944415092468262,11.944415092468262,9294200
2000-02-10,11.94442122361122,12.05786891501594,11.587871336339242,11.636491775512695,11579400
2000-02-11,11.668898396472219,12.090275283011493,11.668898396472219,11.71751880645752,13510400
2000-02-14,11.847182070468104,11.912009332139613,11.425804869603303,11.474425315856934,13426800
2000-02-15,11.425800532510834,11.928211619755992,11.425800532510834,11.830970764160156,13834000
2000-02-16,11.99303446304089,12.057861676354626,11.701312003129086,11.71751880645752,11939600
2000-02-17,11.782349501003404,12.009244814640333,11.49062695489878,11.571660995483398,12256800
2000-02-18,11.555452225548882,11.587865836279734,11.247522923605784,11.34476375579834,14998000
2000-02-22,11.198902439138744,11.89579506559745,11.1502820233393,11.604072570800781,13162800
2000-02-23,11.668907228063365,12.090284433521209,11.523045887712572,11.863389015197754,13732000
2000-02-24,11.895803786720691,11.993044689609416,11.377185637980824,11.620287895202637,11467800
2000-02-25,11.604078055103509,11.879593874847586,11.442009925842285,11.442009925842285,10603800
2000-02-28,11.604076961595187,12.171315360555845,11.555456527398558,11.912006378173828,13760000
2000-02-29,11.912009165338846,12.041663686866345,11.685113752665726,11.928215980529785,11792800
2000-03-01,12.059294482153955,12.108449215097517,11.747981173511395,11.944600105285645,9796600
2000-03-02,11.944595858062025,11.944595858062025,11.698822280735646,11.813516616821289,10613000
2000-03-03,11.993750397364298,12.09205982685089,11.69882210890452,11.797131538391113,12825800
2000-03-06,11.797133027837518,12.042906632584131,11.534974516107795,11.666053771972656,9827800
2000-03-07,11.797134551134977,11.846289278431373,11.469436369159006,11.5349760055542,8911200
2000-03-08,11.534974980832512,11.698824057264792,11.420280627329916,11.436665534973145,8126400
2000-03-09,11.436666876207415,11.534976333596017,11.223663051865442,11.289202690124512,13093600
2000-03-10,11.25643140859576,11.338355945776225,11.092582334234834,11.240046501159668,12134400
2000-03-13,11.240043562849076,11.55135672275306,11.141734143932029,11.321968078613281,10650800
2000-03-14,11.420277834637773,11.485817449183758,11.14173447281734,11.174504280090332,8233200
2000-03-15,11.240047932970427,12.075678318657733,11.174508294877304,12.02652359008789,20421800
2000-03-16,12.321452474836168,12.976848883072133,12.223143013600772,12.911309242248535,27207200
2000-03-17,12.944080114364624,13.304548168182373,12.845770645141602,13.107929229736328,20839800
