Date,Open,High,Low,Close,Volume
2000-01-03,23.96878404778949,24.12964837025788,23.56662324161853,23.727487564086914,4642400
2000-01-04,23.454019904891677,23.566624938728605,22.842735435491207,22.858821868896484,7822200
2000-01-05,22.85882213321569,23.373588008136803,22.762303531667982,23.10011863708496,8229600
2000-01-06,23.24489359111902,24.17790662107397,23.196634296466176,23.824005126953125,5356400
2000-01-07,24.22617121681648,24.95006079500821,24.097479736249063,24.83745574951172,9863800
2000-01-10,24.885707349555435,24.950053069916276,24.2100772857666,24.2100772857666,4928600
2000-01-11,23.936621861742033,24.43530148386166,23.92053542231882,24.290523529052734,6153000
2000-01-12,24.16182431562699,24.46746656728938,23.984873538348765,24.065305709838867,5163200
2000-01-13,24.177891271660126,24.708743175828314,23.952681372922108,24.033113479614258,4659200
2000-01-14,24.17791118329171,24.290516225396196,23.888355360737318,24.11356544494629,5404800
2000-01-18,23.679222362813356,23.95269164281867,23.43792593927925,23.50227165222168,4870000
2000-01-19,23.421844045266937,23.695313378213047,23.32532545716831,23.58270835876465,5507400
2000-01-20,23.743571496026036,23.7596579265789,23.180546426675825,23.66313934326172,4823400
2000-01-21,23.61487507190094,23.61487507190094,23.067936548437295,23.132282257080078,8538000
2000-01-24,23.196624168982872,23.2127105935106,21.5075495935715,21.539722442626953,11304200
2000-01-25,21.587991129967477,22.37622627554751,21.50755897225523,21.941892623901367,12956800
2000-01-26,22.199277192532662,22.360141520014782,21.378869122373846,21.491474151611328,9491400
2000-01-27,21.555808641895744,21.604067914974618,20.719314575195312,20.719314575195312,12406600
2000-01-28,20.815838904070432,21.925802493236475,20.815838904070432,21.748851776123047,12340000
2000-01-31,21.925789202133988,22.327949679062346,21.314505277202887,22.150999069213867,9055200
2000-02-01,21.99016049018922,22.006246928002085,21.71669104737048,21.829296112060547,6079200
2000-02-02,22.00624246443697,22.21536611358732,21.861464553486726,21.974069595336914,5791600
2000-02-03,21.877534469982244,21.877534469982244,21.07321334976231,21.443201065063477,10237200
2000-02-04,21.39495424302564,21.523645697119026,21.0571391760305,21.137571334838867,6906000
2000-02-07,20.99279183382633,21.105396847494365,20.84801395911029,20.96061897277832,5822000
2000-02-08,21.218003346369816,21.36278123121995,20.91236114501953,21.121484756469727,6125400
2000-02-09,21.12147196382284,21.13755838572979,20.510187931358814,20.590620040893555,12422600
2000-02-10,20.542365410389042,20.687143240219505,19.947167665530472,20.07585906982422,11344800
2000-02-11,20.083619204714378,20.261207477424875,19.615431940295796,20.002897262573242,10233200
2000-02-14,19.87373662110112,20.21276868368692,19.809159085370492,20.05132484436035,7373000
2000-02-15,20.06746342079312,20.729382970473345,20.01903028301164,20.584083557128906,9863400
2000-02-16,20.729395227872867,20.826261560713395,20.39036306293102,20.616384506225586,9247200
2000-02-17,20.906985635915515,20.95541880727285,20.341931970079962,20.45494270324707,5774400
2000-02-18,20.277351865853102,20.39036258485069,19.8575977667192,20.002897262573242,8246200
2000-02-22,20.148189429448404,20.422643932894417,19.825301778335447,20.309633255004883,7307400
2000-02-23,20.180476710126904,20.22890985423121,19.663856506347656,19.663856506347656,8293200
2000-02-24,19.373262696346995,19.43784023866815,18.598332188493114,19.05037498474121,18512800
2000-02-25,18.74362899363041,18.75977337691519,18.162431195378304,18.598329544067383,13221400
2000-02-28,18.598333929002898,18.840499735370123,18.097857929177298,18.79206657409668,13537800
2000-02-29,18.921217209762997,18.96965035961734,18.404596944650013,18.598329544067383,10183200
2000-03-01,18.662913197350058,18.953512191772464,18.35616981434863,18.95351219177246,9397200
2000-03-02,18.85664104950236,19.357116967768263,18.759774742741218,19.034229278564453,6793000
2000-03-03,19.1795285867185,19.1795285867185,18.662908288086353,18.985795974731445,5794600
2000-03-06,18.84049993880252,18.84049993880252,18.146291286387346,18.21086883544922,7631400
2000-03-07,18.210856806622804,18.210856806622804,17.080750444509686,17.694236755371094,16526400
2000-03-08,17.484368738993794,18.53375375102943,17.371358045389954,18.34002113342285,12836800
2000-03-09,18.34002431015054,18.85664471325337,18.06556972100216,18.775922775268555,9665400
2000-03-10,18.775918768827246,19.050373299411994,18.049421481985263,18.30773162841797,8722200
2000-03-13,17.984857787404742,18.48533408130918,17.904135804516926,18.081724166870117,5762600
2000-03-14,18.549898884960054,19.27639623032403,18.533754499507523,18.792064666748047,10342200
2000-03-15,18.66291387017232,20.19663084047195,18.549903146044983,19.873743057250977,12020200
2000-03-16,20.632534621559092,20.79397855443514,20.390368722245018,20.616390228271484,15359000
2000-03-17,20.48722414284921,20.648667989522572,20.196625218837166,20.551801681518555,11004200
2000-03-20,20.584088972556113,20.648666506587663,20.293490069414144,20.48722267150879,6755200
2000-03-21,20.1804801311077,20.923121799932463,20.1804801311077,20.729389190673828,8027600
2000-03-22,20.890823993277042,21.246000289916992,20.584080827997084,21.246000289916992,9983000
2000-03-23,20.987701714038845,21.165289959311483,20.64866960942745,20.664813995361328,10390000
2000-03-24,18.856637314529152,19.11494741472818,18.13014015771938,18.662904739379883,38763600
2000-03-27,18.34002529677524,18.404602850637126,17.72653853508734,18.01713752746582,22607600
2000-03-28,17.9364190267192,18.598339080810547,17.920274635155995,18.598339080810547,18375600
2000-03-29,18.09785102267169,18.63061559336586,18.09785102267169,18.35616111755371,14696000
2000-03-30,18.227014679790805,18.501469285243815,18.16243712556657,18.275447845458984,10338200
2000-03-31,18.34001089075706,18.372299642325295,18.097845253995303,18.146278381347656,8013400
2000-04-03,18.24315082655646,18.792059789479396,18.081707013932064,18.662904739379883,11106800
2000-04-04,18.905074121121086,19.82530403137207,18.87278535234035,19.82530403137207,22024200
2000-04-05,19.631568268806703,20.019033432006836,19.308680632806592,20.019033432006836,14044800
2000-04-06,19.954463455633253,19.97060784354234,19.195677223906095,19.34097671508789,8297000
2000-04-07,19.696147387540794,19.728436153749875,19.06651644646367,19.131093978881836,6315000
2000-04-10,19.324831277132034,19.760729726992157,19.292542503068322,19.631574630737305,8393600
2000-04-11,19.63157444183057,20.245061143137775,19.534708120571537,20.212772369384766,8903800
2000-04-12,20.067469358444214,20.503367727453057,19.647715373472735,19.889881134033203,7528200
2000-04-13,19.647714768081414,19.873736137640282,19.308682713743117,19.696147918701172,7071400
2000-04-14,19.405549812804708,19.534704886434024,18.743630060454464,18.937362670898438,8469200
2000-04-17,19.53470197800667,20.14818848640688,19.50241321440666,20.019033432006836,11978200
2000-04-18,20.66481701435487,21.181437439713743,20.471084354845292,21.052282333374023,14995000
2000-04-19,21.05226776447702,21.342866552636977,20.84239086191705,21.246000289916992,7797600
2000-04-20,21.213725030148375,21.42360206621529,20.987703606691696,21.084569931030273,5635400
2000-04-24,21.052284661419524,21.81107099507498,21.052284661419524,21.665771484375,7205600
2000-04-25,21.617336099283882,21.81106876036783,21.342881496081624,21.778779983520508,5635600
2000-04-26,21.714207715498354,21.714207715498354,21.181442767831854,21.37517547607422,5480000
2000-04-27,21.24601231425641,21.53661126688302,21.13300161045718,21.43974494934082,4756600
2000-04-28,21.3751682917277,21.439745839436846,21.165291261672973,21.310590744018555,5149400
2000-05-01,21.246017133117356,21.811070780274733,21.14915079360466,21.359027862548828,5819600
2000-05-02,21.213723817753102,21.84335488996952,21.197579431286016,21.746488571166992,5156800
2000-05-03,21.730345382346762,21.940222417986067,21.439746409923103,21.504323959350586,5079000
2000-05-04,21.43974817418083,21.714202781832242,21.262159898641684,21.45589256286621,3048800
2000-05-05,21.48817446685973,21.762628986721946,21.35901939868927,21.69805145263672,4241200
2000-05-08,21.940212787725983,22.66670989990234,21.73033584420837,22.666709899902344,9178800
2000-05-09,22.602143232849823,22.844309053201787,22.408410576568254,22.47298812866211,8159000
2000-05-10,22.47298893175627,22.47298893175627,21.98865727374428,22.08552360534668,8313000
2000-05-11,22.311537804253827,22.456837254498605,22.18238273736958,22.230815887451172,4636200
2000-05-12,22.246967491350674,22.263111879951072,21.875646553541483,22.08552360534668,4074200
2000-05-15,22.020940940967503,22.472983716881792,21.98865217125934,22.279251098632812,4477200
2000-05-16,22.343826326712936,22.585992074473552,22.27924879397677,22.55370330810547,5165400
2000-05-17,22.489118576049805,22.650562356208095,22.11779788168574,22.489118576049805,3507200
2000-05-18,22.440692960879222,22.989601997332382,22.42454857745413,22.86044692993164,6088800
2000-05-19,23.024421736220237,23.235060358719085,22.522129636415293,23.00821876525879,7074000
2000-05-22,23.235055827408384,23.251258795209925,22.084645113499043,22.522125244140625,6134800
2000-05-23,22.781384204996044,22.862399084814665,22.32770087801177,22.554542541503906,5611000
2000-05-24,22.73277301669038,23.332283067736384,22.61935219622222,23.31608009338379,8214400
2000-05-25,23.137847852339853,23.202659751085903,22.732773485177038,23.154050827026367,4528000
2000-05-26,23.202656804078014,23.283671667220744,22.781379515735818,22.84619140625,3095200
2000-05-30,22.862382438429123,23.05681800842285,22.586932047604677,23.05681800842285,4214400
