Date,Open,High,Low,Close,Volume
2000-01-03,27.559045035359464,27.59099755134249,27.015852263648032,27.399282455444336,4275000
2000-01-04,27.191597454329592,27.702837829499124,26.52059446191958,26.872072219848633,4270800
2000-01-05,26.80817336804939,26.935983491377396,26.20107528224136,26.360837936401367,5098400
2000-01-06,26.872088685372752,27.97445141979054,26.856112413859453,27.575044631958008,6524200
2000-01-07,28.006384040153076,29.90755899781321,27.91052647926265,29.779748916625977,9832000
2000-01-10,29.604001392251398,29.987431523613534,29.236547516362688,29.635953903198242,6862000
2000-01-11,29.492173935957013,30.09927177429199,29.25253005240373,30.099271774291992,4421800
2000-01-12,29.811712289467835,30.259047736469494,29.683902161753075,29.907569885253906,6231600
2000-01-13,29.87561980537746,29.90757233992867,29.284497916180154,29.396331787109375,5285200
2000-01-14,29.524139502109623,29.907569885253903,29.492186970180935,29.907569885253906,4904400
2000-01-18,29.8915958404541,30.16319238202958,29.66792810033312,29.8915958404541,4456800
2000-01-19,29.220666424553936,29.733309695160145,29.10852570910883,29.573108673095703,5553400
2000-01-20,29.220677301130447,29.284757733808362,27.586626267843545,28.852214813232422,10231800
2000-01-21,28.868230265955773,28.868230265955773,25.504008092897664,26.321033477783203,24378800
2000-01-24,24.60688565340909,27.90702786994703,24.30250360431093,26.433177947998047,28554600
2000-01-25,26.56132163512401,26.577341732612023,24.863191301394732,24.991352081298828,17097800
2000-01-26,25.37583584045031,25.840418693589868,25.327775545297943,25.7923583984375,10243200
2000-01-27,26.144804313590935,26.76958824020248,25.936543004720416,26.6734676361084,8989000
2000-01-28,26.57735253806426,26.57735253806426,25.471965361978405,25.71226692199707,9583400
2000-01-31,25.69625101932863,25.920532512016038,25.21564782071276,25.904512405395508,4518200
2000-02-01,25.808385476395113,25.856445784544825,25.311762292181427,25.504003524780273,4044200
2000-02-02,25.568085993197478,25.63216640922053,25.199623601064935,25.27972412109375,3920800
2000-02-03,25.584109849289966,25.584109849289966,24.783104531528853,25.07146644592285,6259600
2000-02-04,25.02340480331381,25.03942490882169,24.094238683856574,24.286479949951172,7647800
2000-02-07,24.09423018141023,24.302491479520825,23.725767884753026,23.901988983154297,6464400
2000-02-08,24.09423421755161,24.57483729369958,23.78985226932456,24.542797088623047,6787800
2000-02-09,24.41463458791692,24.574835602273332,24.030152153461536,24.0942325592041,6255800
2000-02-10,24.030152201571045,24.270453723586755,23.084966214975918,23.437408447265625,5267800
2000-02-11,23.40536928939819,24.0782135810852,23.40536928939819,24.030153274536133,5335000
2000-02-14,24.01413204426668,24.046172247127608,23.325267682756696,23.549549102783203,5252200
2000-02-15,23.70975175663323,24.558817191161314,23.613631141403637,24.542797088623047,6864000
2000-02-16,24.558808971429745,24.670949651664586,23.837904598491495,24.10624122619629,5314600
2000-02-17,24.094241237830232,24.350562953126296,23.837919522534165,24.142301559448242,4682400
2000-02-18,24.046170525413192,24.20637152824739,23.581587617194018,24.00211524963379,4651600
2000-02-22,23.661708105300345,23.95007015397699,23.084984007947053,23.805889129638672,5226800
2000-02-23,23.8058784248089,23.8058784248089,23.100993733899347,23.229154586791992,5357000
2000-02-24,23.16508017556142,23.29324106173327,22.187853418501085,22.684476852416992,7223200
2000-02-25,22.748541782956117,22.812622182344725,21.81937599182129,21.81937599182129,7177200
2000-02-28,21.995597835308757,23.06894456143089,21.787336530240285,22.652421951293945,7081600
2000-02-29,22.940789918641784,23.03691054679252,22.364066149737383,22.524267196655273,6661800
2000-03-01,22.55630190581843,22.732523014457637,22.267940091681545,22.62038230895996,4153600
2000-03-02,22.556308055487204,22.668448791558518,22.21988584727326,22.38008689880371,3565800
2000-03-03,22.508238876666283,23.020882039693557,22.299977591686453,22.668439865112305,4902200
2000-03-06,22.652426184544485,22.66844628792818,22.20386328980103,22.412124633789062,3668600
2000-03-07,14.866648845985287,18.551270866003193,14.674407697114788,15.635613441467285,137287200
2000-03-08,15.635617272607211,15.811838368917334,14.642371093404703,14.866652488708496,74584200
2000-03-09,14.994817312661704,15.251138976126006,14.482173985733098,14.802576065063477,34217200
2000-03-10,14.642376017016034,14.802577067530432,13.520968663415244,13.777290344238281,48561600
2000-03-13,13.7772834769503,14.674408912658691,13.649122700420529,14.674408912658691,35996800
2000-03-14,14.72247406078561,14.86665498194673,14.129730273789889,14.289931297302246,20742000
2000-03-15,14.466154288022945,14.994817733764648,14.001571259946903,14.994817733764648,24737400
2000-03-16,15.299193505703284,15.50745477855579,15.058892037027316,15.347253799438477,27405200
2000-03-17,15.347251269408783,15.347251269408783,14.610326886952828,14.770527839660645,22202400
2000-03-20,14.962775400633454,15.130986473124516,14.722473868503366,14.89869499206543,11856000
2000-03-21,14.658390879631044,14.738491376241049,14.386049191157024,14.610330581665039,14933000
2000-03-22,14.674410978953045,14.786551674207052,14.19380799929301,14.610330581665039,15490200
2000-03-23,14.337989644823933,14.57829114725115,14.241869043853045,14.402070045471191,13621800
2000-03-24,14.466151237487793,14.482171338525985,14.129729115685752,14.466151237487793,14311600
2000-03-27,14.418098290042101,14.610339600575996,14.129736324241259,14.161776542663574,11909400
2000-03-28,14.145747701327007,14.642370780309042,14.145747701327007,14.610330581665039,12057600
2000-03-29,14.65839750088823,15.058900164846923,14.64237739432988,15.042880058288574,15731600
2000-03-30,15.106953983676844,15.411335877303419,14.866652488708496,14.866652488708496,16008000
2000-03-31,15.251132721417802,15.251132721417802,14.418087656802545,14.546248435974121,12033600
2000-04-03,14.546253216366807,15.379298554749049,14.546253216366807,15.251137733459473,10071400
2000-04-04,15.60358009188194,16.404585230068896,15.37929865318959,16.276424407958984,27514000
2000-04-05,16.0681622500347,16.30846377919773,15.779800415039062,15.779800415039062,13620000
